"","text"
"260","@malik10000000 @DDrekk @MarkBeddard @ImReallyTrilly @danferrar0 @ACMilano333 @getnickwright The raptors Ì†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ΩÌ∏Å‚Ä¶ https://t.co/cL2b0RtoK6"
"261","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"262","RT @Chucks93: Lowry(32) makes $31M next year &amp; $33M the following year. Derozen(28) makes $27M per year for the next 3 years(final year is‚Ä¶"
"263","@cpenn4thewin The Raptors beat them all 4 times this year. One game they held him to 5 points. One game he had 36 and they still lost by 5."
"264","This Raptors season was heartbreaking.

So much hype about the culture change and bench, only to ruin their chemist‚Ä¶ https://t.co/Ip7hr0mGfC"
"265","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"266","RT @IndyStarSports: Thad Young texted his Pacers teammates: ""They‚Äôre letting them walk into the next round.‚Äù

https://t.co/tL9FjzyQmp"
"267","RT @daldridgetnt: No game in January means anything in June. But this is not the same iso ball Toronto team that Cleveland throttled in the‚Ä¶"
"268","Trump should build a wall on the northern border instead to keep the @raptors out https://t.co/yJgYr0AQpY"
"269","Raptors should amnesty Lowry and Derozan"
"270","Raptors are the clippers of the East choke ass teams Ì†ΩÌ∏Ü"
"271","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"272","Why am I staying up to watch the #Raptors get swept? Lol"
"273","RT @BSO: Cavs shooting 63% from the field... Raptors going straight to Cancun from Cleveland"
"274","Raptors really going out sad Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"275","RT @ExpertoNBA: DeMar Derozan Out
Toronto Raptors Out
Dwane Casey Out
Drake Out"
"276","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"277","I light weigh want the @Raptors banned from the league after this shit"
"278","At this point, all the @Raptors can do is hope that Lebron goes to the Lakers next season."
"279","RT @TheNBABulletin: It‚Äôs gotten to the point where it isn‚Äôt even about the raptors defense. LeBron just can‚Äôt be stopped man. No matter how‚Ä¶"
"280","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"281","RT @MikeBeauvais: Scientists say that the dinosaurs evolved into birds, which makes sense since the Raptors are turning into the 2015 Atlan‚Ä¶"
"282","Raptors in 5 huh? @EloNwodo"
"283","RT @blessedmom07: To all you raptors fans who support completely and faithfully ... thank you and we appreciate you...you are why they do w‚Ä¶"
"284","RT @CLEsportsTalk: Cavs lead Raptors 110-80 with under 8 minutes to play. Timeout Cavs. 

Here comes the Cavalier JV squad."
"285","RT @TheNBABulletin: It‚Äôs gotten to the point where it isn‚Äôt even about the raptors defense. LeBron just can‚Äôt be stopped man. No matter how‚Ä¶"
"286","RT @KingJosiah54: ‚ÄúHow the LeBronto Raptors get swept?‚Äù

Drake: https://t.co/2eJTB5ptKD"
"287","raptors fucking suck lmaoo"
"288","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"289","RT @DArm91: We all know the answer to this.  Its the Raptors they always get the short end of this especially with the NBA's officiating.‚Ä¶"
"290","@BigIndianGyasi @KingJames Didnt make the Pacers look like chumps. The Raptors had no fight all series and it was sad. No excuses for them."
"291","@Raptors https://t.co/facs34GelD"
"292","RT @SBNationGIF: LeBron James feeds his raptors a steady diet of Ls https://t.co/kjvrgbu7a6"
"293","RT @AndresssssR: The Heat got the same amount of wins as the Raptors in the second round. Crying. Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"294","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"295","@Raptors This franchise is a complete waste of everyones time."
"296","@Raptors Ì†ΩÌ∫Æ"
"297","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"298","RT @KingJosiah54: ‚ÄúHow the LeBronto Raptors get swept?‚Äù

Drake: https://t.co/2eJTB5ptKD"
"299","RT @therealbradg: Don't let this game distract you from the fact that the actual raptors blew a 3-1 lead in the Cretaceous period."
"300","RT @DariusHorton_: Watching LeBron and co destroy the Raptors like https://t.co/AVLBYQuVsz"
"301","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"302","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"303","RT @Flaccavelli: Y'all took Seattle's team away but let the fucking Raptors continue to embarrass themselves in the playoffs?? @NBA"
"304","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"305","@Raptors I am disappointed Ì†ΩÌ∏§"
"306","Really can‚Äôt believe the Raptors got swept lol"
"307","RT @KasFacts: This Gonna Haunt The Raptors Forever ... Yikes"
"308","RT @LBJ23_Fan: Throwback to this gem of a quote from LeBron. 

I don‚Äôt think those reporters took him seriously, but the #4 seed Cavs just‚Ä¶"
"309","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"310","RT @CheckTheResume: Raptors pathetic. Don‚Äôt wanna hear about them niggas ever again"
"311","@weedy2stonez @Raptors wait for it lol"
"312","RT @LakeShowYo: LeBron vs Raptors in a nutshell Ì†ΩÌ∏≠ https://t.co/zisM1J8Isk"
"313","Juro que t√° dando pena do Toronto Raptors... 

#Raptors #cavaliers #NBAbrasil
#NBAPlayoffs #nbanasporttv"
"314","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"315","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"316","RT @RealJayLife: The Raptors should be disqualified from playing next season"
"317","RT @theScore: After 3 quarters...
Raptors - 72
Cavaliers - 100 https://t.co/14HIpCiXs0"
"318","RT @GoDeeeJayyy: The raptors da worst team in da nba"
"319","My favorite thing is seeing half the Raptors bench and guys not dressed still sharing jokes and smiles

The culture‚Ä¶ https://t.co/B1i6rYdPrl"
"320","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"321","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"322","RT @AndyRuther: Lebron would beat the Raptors if it was just him &amp; the dudes from Bone Thugs N Harmony."
"323","Fuck the raptors and that fan base. They fcking annoy me."
"324","@NBAonTNT @Raptors @Drake https://t.co/IrXyyg72MJ"
"325","Perder es solo un resultado pero la forma, la forma Ì†ΩÌ∏î
Debe ser duro ser hincha de #Raptors en estos momentos!
.
#NBA #Cavaliers"
"326","RT @kevdoyle91: The NBA really need to replace the Raptors with a G League team Ì†ΩÌ∞∏"
"327","You remember that time everyone said the @Raptors we‚Äôre gonna beat the @cavs in 6 or 7. #MeToo"
"328","after watching this cavs/raptors series... i‚Äôve come to the conclusion that lebron is the Ì†ΩÌ∞ê sorry MJ Ì†æÌ¥í"
"329","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"330","RT @ethan3500: Are the Raptors the worst number one seed in the history of the NBA?"
"331","RT @CornetaWarriors: Eu mere√ßo ser ensebado mesmo, eu fui idiota ao ponto de acreditar na merda do Toronto Raptors. Nunca mais acredito nes‚Ä¶"
"332","RT @jasonrmcintyre: The pick is in:

Raptors in 5 over LeBron"
"333","RT @OTJSports: Ive never been so embarrassed by my sports team. Not only by the way they lost but who they lost to. They lost to 1 player.‚Ä¶"
"334","RT @mookiealexander: Good news for Raptors fans is that CFL season starts next month and Ricky Ray is ready for another Grey Cup."
"335","He‚Äôs dinosaur nuggets ‚úåÌ†ºÌøæRT @TyLuGames: Dwayne Casey outta there....no way he survives this. Sad thing is, the Rapto‚Ä¶ https://t.co/dc1zM4LxYv"
"336","RT @jortega1996: The year is 2035. The 80-2 Toronto Raptors just got swept by a 58 year old Lebron James for the 16th time in a row."
"337","RT @smarzxx: I guarantee the Nets would have played better than the Raptors right now."
"338","RT @LakeShowYo: LeBron vs Raptors in a nutshell Ì†ΩÌ∏≠ https://t.co/zisM1J8Isk"
"339","RT @DonArtistry: YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yCOma3vESw"
"340","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"341","RT @The1stWright: How LeBron does the Raptors EVERYTIME he sees them in the playoffs. https://t.co/lHYmrCE5js"
"342","RT @jdavhill: *Regular Season Raptors*: ‚ÄúTHE CAVS DON‚ÄôT STAND A CHANCE, WE THE NORTH LIKE NEVER BEFORE!‚Äù

*Playoff Raptors*: https://t.co/b‚Ä¶"
"343","Can‚Äôt decide if I‚Äôm watching a cavs raptors game or Barney Ì†ΩÌ∏Ç"
"344","RT @LBJ23_Fan: Throwback to this gem of a quote from LeBron. 

I don‚Äôt think those reporters took him seriously, but the #4 seed Cavs just‚Ä¶"
"345","RT @Lil_Kaino: 2 classic jokes:
That‚Äôs what she said
Toronto Raptors"
"346","RT @Rich_Crawford6: Raptors https://t.co/lhBh8G60pK"
"347","RT @JohnJohnDaDon: Lebron really OWN the raptors... Derozan gonna cry in the car"
"348","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"349","RT @QAlwaysWins: The Raptors getting swept again... https://t.co/kxYOeln1HX"
"350","@AgustinCoseres @El23DeLosCavs @Raptors Volvio el chico paint?"
"351","RT @CLEsportsTalk: Cavs lead Raptors 110-80 with under 8 minutes to play. Timeout Cavs. 

Here comes the Cavalier JV squad."
"352","Jordan Clarkson scores and draws the foul in the third quarter https://t.co/u0Cb5qycBa https://t.co/LwGSJKipdb"
"353","RT @TimelessSportss: (2018) Charles Barkley declaring that the Toronto Raptors are guaranteed to win the East, beat Lebron, and go the the‚Ä¶"
"354","@50s_60s_and70s I have to see how tonight goes... if Raptors win I work this week..."
"355","LeBron James vare o Toronto Raptors Ì†ºÌΩøÌ†ºÌΩøÌ†ºÌΩø , dos #NBAPlayoffs"
"356","The Raptors will never beat the Cavs again with Michael Blackson guarding Lebron"
"357","Broooooo the TORONTO RAPTORS ARE GARBAGE you get swept with you're roster Ì†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÇÔ∏èÌ†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÇÔ∏è Nigga SWEPT didn't win not 1 game what a joke"
"358","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"359","Va a ser que no. Los @cavs, a descansar hasta que conozcan su rival en la Final del Este. No ha acabado el partido,‚Ä¶ https://t.co/l73gwAVs9u"
"360","RT @RFS1113: I swear if I EVER hear someone say, ""The Raptors are a legit contender this year"" again... https://t.co/ptVtiGXdPj"
"361","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"362","RT @The1stWright: How LeBron does the Raptors EVERYTIME he sees them in the playoffs. https://t.co/lHYmrCE5js"
"363","RT @TaylorMieSean: I know the raptors irritated they getting they ass beat like this lol"
"364","RT @SNFaizalKhamisa: As usual, shout out @BlakeMurphyODC @william_lou @ekoreen @steven_lebron @aka_Reynolds @johngaudes @WoodleySean @Josep‚Ä¶"
"365","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"366","RT @gswrainmaker: Raptors trying to stop Lebron from winning the series #LeBron #LeBronto #InfinityWar https://t.co/0D1z6llbim"
"367","RT @CR3WS_wit_Me: The Raptors.....still! https://t.co/k7kzgn4q1k"
"368","I am ashamed to have somewhat believed in you @Raptors"
"369","RT @LBJ23_Fan: Throwback to this gem of a quote from LeBron. 

I don‚Äôt think those reporters took him seriously, but the #4 seed Cavs just‚Ä¶"
"370","G G @Raptors"
"371","@goldlakerss Ohh. Well in that case, yes. I think this is the end of the Raptors"
"372","RT @Everette: Cavs essentially won the series in 3 games, Raptors' spirit was completely broken after that buzzer beater"
"373","RT @eduard0ushito: Pinche partidazo del Rey Lebron contra los Raptors
 https://t.co/yGhvMQNPmo"
"374","RT @ervcas: Send them to the LaVar JBA league Ì†ΩÌ∏Ç RT @Starbright007: They need to throw the whole raptors franchise away at this point"
"375","The Lebronto Raptors Just Got SweptÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"376","RT @fullcourtprez: At this point the Raptors could go 77-5 next season and I think they‚Äôre still getting swept by LeBron"
"377","RT @bomani_jones: raptors wanna throw the controller through the tv."
"378","@CornerSniper Theon brought back the same team and tried to take on Euron again on the high seas (home court) so he‚Ä¶ https://t.co/E3Hu9z4TON"
"379","RT @talkhoops: LeBron let the Raptors get back into this just so he could do that. He‚Äôs Jigsaw asking Toronto if they want to play a game."
"380","RT @jasonrmcintyre: The pick is in:

Raptors in 5 over LeBron"
"381","Jordan Clarkson with the great play in the third quarter https://t.co/0LGbypqAhD https://t.co/pZlYATJuTp"
"382","@julietlitman Just embarrassed yourself congrats. Sure the Raptors struggle vs Cleveland but you straight up called‚Ä¶ https://t.co/2etinzB3vZ"
"383","Raptors are a disgrace..."
"384","RT @bomani_jones: raptors wanna throw the controller through the tv."
"385","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"386","RT @ckfourfive: Please feel free to cry, scream and cry again during game 4 with this specially curated Raptors playlist https://t.co/wUPyL‚Ä¶"
"387","truly shout out to the toronto raptors for making the blazers sweep look a little less bad. gotta look out for your fellow northerners"
"388","RT @ColinCowherd: LeBron, please never waste an ounce of your incredible energy on the Raptors ever again #LAbron https://t.co/IK1m70eNf6"
"389","RT @NotJoshBillings: The Toronto Raptors tonight https://t.co/b6SzzPPTW5"
"390","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"391","RT @rwxoxo: raptors gotta let romeo suit up instead of demar"
"392","RT @Radebaugh12: The Raptors thought this was their year HA HAAA"
"393","RT @clevezirm: 2015 Hawks. 2017 Celtics. 2018 Raptors. the way the Cavs have dismantled some of these 1 seeds during this four season run i‚Ä¶"
"394","END https://t.co/SnHj691eDJ"
"395","Raptors ass, and we more ass for losing to them."
"396","Kakaawa Raptors haha isang buwan e"
"397","@dhackett1565 It goes back way beyond this though. The Raptors can be said to have underperformed in every single p‚Ä¶ https://t.co/7MQrkIBpJM"
"398","@iamToddyTickles @Raptors How can they play so shitty when they slaughtered Cavs so many times in regular season"
"399","RT @ShahbazMKhan: I put the correct music behind LeBron's game-winner.

I'm sorry, Raptors fans. It was God's Plan. https://t.co/RkAD92Hm1z"
